op_carrier_fl_num,fl_num_avg_dep_delay,fl_num_avg_taxi_out,fl_num_avg_wheels_off,fl_num_avg_wheels_on,fl_num_avg_taxi_in,fl_num_avg_arr_delay,fl_num_avg_crs_elapsed_time,fl_num_avg_actual_elapsed_time,fl_num_avg_air_time,fl_num_avg_carrier_delay,fl_num_avg_weather_delay,fl_num_avg_nas_delay,fl_num_avg_security_delay,fl_num_avg_late_aircraft_delay,fl_num_avg_total_add_gtime,fl_num_avg_longest_add_gtime
2516,6.2062380649268,18.0674729471674,1572.40770210057,1682.72819859962,7.29567154678549,-0.539783577339274,139.285168682368,132.539147040102,107.176002546149,14.2657091561939,1.17414721723519,9.61220825852783,0.276481149012567,18.9820466786355,21.7272727272727,21.7272727272727
2517,4.08282082820828,15.5034850348503,1253.71012710127,1423.80934809348,6.80688806888069,-1.26363263632636,118.338253382534,112.991799917999,90.6814268142681,12.1623036649215,2.35078534031414,12.9188481675393,0.0994764397905759,13.4869109947644,21.3333333333333,21.3333333333333
2518,2.79823083403538,14.9237573715249,1147.08887952822,1234.08677337826,7.8424599831508,-3.07455770850885,125.687447346251,119.814658803707,97.0484414490312,15.3484320557491,1.05226480836237,10.5331010452962,0.00348432055749129,13.5540069686411,24.1428571428571,22.1428571428571
2519,5.00093370681606,16.9028944911298,1363.32259570495,1491.40943043884,6.81699346405229,0.242296918767507,152.298319327731,147.539682539683,123.8197945845,12.0415512465374,1.31024930747922,11.7257617728532,0.445983379501385,14.3628808864266,31.5,31.5
2520,6.94207920792079,16.3519801980198,1447.47079207921,1598.06089108911,9.41633663366337,-0.568811881188119,161.968316831683,154.457425742574,128.689108910891,12.7988668555241,2.31444759206799,11.070821529745,0.0,15.2067988668555,30.8,30.8
2521,5.89304812834225,18.0529897909577,1273.28439474964,1320.05590666018,8.2192513368984,-2.28488089450656,188.066601847351,179.888672824502,153.616431696646,12.210843373494,0.963855421686747,12.171686746988,0.0,17.5963855421687,19.8461538461538,19.8461538461538
2522,5.59903846153846,18.7778846153846,1257.13173076923,1405.06826923077,7.93028846153846,-0.593269230769231,169.962019230769,163.769711538462,137.061538461538,12.7405405405405,1.10540540540541,16.9405405405405,0.137837837837838,12.8351351351351,17.8,17.8
2523,4.96332737030411,15.809481216458,1306.55992844365,1424.30948121646,7.56484794275492,-0.495974955277281,123.166368515206,117.707066189624,94.3327370304115,14.3419540229885,1.72126436781609,10.3936781609195,0.00862068965517241,16.2040229885057,28.3333333333333,28.3333333333333
2524,9.88276907529055,16.4072764022233,1579.64224355735,1724.56088933805,9.27185447195553,5.47700859019707,142.583122789288,138.177362304194,112.498231430015,12.4768907563025,2.65756302521008,13.1932773109244,0.111344537815126,15.390756302521,28.0,28.0
2525,3.93728222996516,16.0844947735192,1294.06620209059,1453.23083623693,7.23562717770035,-2.20644599303136,137.783536585366,131.639808362369,108.31968641115,11.3942307692308,3.95192307692308,11.2403846153846,0.0,17.8814102564103,28.1666666666667,28.1666666666667
2526,3.01105937136205,13.4196740395809,878.437136204889,1127.79743888242,6.61699650756694,-3.91268917345751,136.600116414435,129.676367869616,109.639697322468,10.6274509803922,0.82843137254902,12.0980392156863,0.0,20.4656862745098,22.125,22.125
2527,1.80435613297669,15.5261750095529,1013.84982804738,1211.35192969049,8.17615590370653,-4.36645013374092,159.587695834925,153.416889568208,129.714558654948,11.7068403908795,1.06514657980456,16.0618892508143,0.0,11.400651465798,21.5,21.5
2528,5.87876254180602,14.9226588628763,1312.59657190635,1483.08946488294,6.12750836120401,-0.235367892976589,150.650501672241,144.536371237458,123.486204013378,13.8165374677003,1.11886304909561,9.96640826873385,0.0,18.6925064599483,21.4,21.4
2529,8.03563270899954,15.5322064869804,1598.24349017816,1581.12151667428,7.29054362722704,2.01918684330745,124.947007766103,118.930561900411,96.1078117862037,13.8918269230769,2.38942307692308,9.93028846153846,0.0144230769230769,16.1009615384615,25.7692307692308,25.7692307692308
2530,0.890153389411183,15.3300346363187,933.720435428006,1032.96041563582,10.1321128154379,-4.47055912914399,112.398317664523,107.037605145967,81.5754576942108,17.4036697247706,1.77064220183486,11.7339449541284,0.0688073394495413,4.39908256880734,21.1666666666667,21.1666666666667
2531,6.21073825503356,17.4724832214765,1327.76510067114,1526.1029082774,7.99463087248322,-0.856823266219239,198.371364653244,191.303803131991,165.836689038031,13.1205128205128,1.78974358974359,15.1435897435897,0.0179487179487179,13.7307692307692,23.5,23.5
2532,5.20658293633608,14.5197055002165,1547.16110870507,1509.19922044175,6.77522737115634,-3.31788653096579,182.260285838025,173.735816370723,152.44088349935,11.297385620915,0.735294117647059,11.4150326797386,0.120915032679739,18.4248366013072,30.7142857142857,30.7142857142857
2533,5.49432534678436,16.9596469104666,1333.6174863388,1454.21647751156,8.13240857503153,1.60655737704918,169.511559478773,165.623791509037,140.531736023539,12.4794188861985,1.14043583535109,15.1767554479419,0.0387409200968523,15.6198547215496,23.3,23.3
2534,6.21790913101015,17.711071901191,1412.09572121747,1583.98897220997,8.58182620202911,0.384649316277018,136.520511689457,130.687251874724,104.394353771504,15.6502590673575,2.37823834196891,11.9948186528497,0.0362694300518135,14.6917098445596,16.8,16.8
2535,5.28484585323491,17.4003473729917,1298.89101172384,1548.02040816327,8.38341293964394,-1.33564915327833,164.911854103343,158.29135909683,132.507598784195,10.4190751445087,1.23988439306358,10.9277456647399,0.202312138728324,17.3583815028902,24.1428571428571,23.4285714285714
