op_carrier_fl_num,avg_arr_delay,avg_carrier_delay,avg_weather_delay,avg_nas_delay,avg_late_aircraft_delay,avg_dep_delay
6499,8.69491525423729,15.3684210526316,10.1578947368421,9.44736842105263,23.8947368421053,12.2134831460674
6500,4.92156862745098,26.8,2.7,4.2,20.3,12.2941176470588
6501,2.01149425287356,11.875,0.0,2.25,31.125,10.7586206896552
6502,-4.66153846153846,26.1818181818182,0.0,3.90909090909091,19.3636363636364,3.41538461538462
6503,9.79452054794521,4.94444444444444,3.44444444444444,9.72222222222222,41.9444444444444,13.6575342465753
6504,3.09722222222222,11.875,0.0,4.0625,18.6875,6.625
6505,2.84251968503937,30.3333333333333,0.0,1.76190476190476,31.2857142857143,12.8897637795276
6506,0.816326530612245,14.0,0.0,3.33333333333333,6.11111111111111,4.75510204081633
6507,-8.42857142857143,15.0,0.0,0.0,2.5,2.28571428571429
6508,3.52272727272727,17.3333333333333,0.0,9.11111111111111,15.0,8.54545454545454
6509,-1.01515151515152,2.75,0.0,14.5,22.25,1.60606060606061
6510,3.70666666666667,23.7333333333333,0.0,0.6,13.5333333333333,10.2533333333333
6511,12.1458333333333,18.1294117647059,2.85882352941176,3.57647058823529,33.3176470588235,19.6020761245675
6512,-2.9290780141844,11.4117647058824,0.0,7.0,15.8823529411765,4.5531914893617
6513,11.9056603773585,16.695652173913,0.0,9.89855072463768,20.304347826087,15.9198113207547
6514,-4.36054421768707,5.66666666666667,0.0,6.27777777777778,24.2222222222222,4.90476190476191
6515,7.81818181818182,31.4146341463415,0.0,6.39024390243902,27.8048780487805,16.4331550802139
6516,-2.20338983050847,32.65,0.0,5.7,17.85,5.33474576271186
6517,2.30516431924883,25.0,0.862068965517241,5.72413793103448,29.8965517241379,7.66355140186916
6518,9.0,10.1454545454545,4.25454545454545,12.5454545454545,33.6,13.5421686746988
6519,4.71601941747573,13.5168539325843,0.146067415730337,4.96629213483146,21.0224719101124,9.89613526570048
6520,0.320512820512821,7.61538461538461,0.0,10.6153846153846,18.8461538461538,6.97435897435897
6521,7.52684563758389,10.9102564102564,1.24358974358974,5.58974358974359,22.0,12.8133333333333
6522,1.22727272727273,51.4705882352941,0.0,8.23529411764706,27.1176470588235,9.99350649350649
6523,2.14516129032258,17.6521739130435,0.0,16.0,13.7826086956522,7.91129032258065
6524,4.84745762711864,9.59090909090909,0.0,5.38636363636364,20.8409090909091,9.2316384180791
6525,-0.15,12.1666666666667,2.55555555555556,12.4444444444444,16.9444444444444,6.51666666666667
6526,-0.43448275862069,26.6315789473684,1.05263157894737,5.21052631578947,17.5263157894737,6.37241379310345
6527,5.47674418604651,25.2,0.0,9.13333333333333,15.0666666666667,11.8372093023256
6528,3.93085106382979,13.4516129032258,2.2258064516129,5.16129032258065,18.1290322580645,7.55789473684211
6529,-1.95061728395062,10.375,0.0,0.875,27.125,4.96296296296296
6530,-1.8135593220339,15.125,0.0,7.0,39.125,10.55
6531,6.75449101796407,37.5454545454545,0.0,4.36363636363636,20.1818181818182,13.1976047904192
6532,3.65882352941176,72.0,0.0,4.5,11.5555555555556,9.97058823529412
6533,1.34375,10.9615384615385,0.0,11.6923076923077,36.6538461538462,11.1125
6534,14.2916666666667,31.9047619047619,0.0,1.0952380952381,22.7619047619048,18.5277777777778
6535,-4.21212121212121,14.3333333333333,0.0,0.0,8.0,3.93939393939394
6536,-0.733333333333333,37.6666666666667,0.0,0.0,13.3333333333333,11.6666666666667
6537,5.325,14.1428571428571,0.0,5.0,21.0,11.25
6538,1.4578313253012,7.72222222222222,1.72222222222222,6.55555555555556,11.8888888888889,6.86746987951807
6539,2.82383419689119,35.4074074074074,0.0,5.2962962962963,27.2592592592593,9.60621761658031
6540,-4.15596330275229,25.5555555555556,0.0,4.11111111111111,13.8888888888889,3.44036697247706
6541,-4.7962962962963,14.0666666666667,0.0,7.13333333333333,23.6666666666667,4.08024691358025
